ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12217484,JD426789,11/10/20 6:45,010XX N LAWNDALE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,FALSE,TRUE,1112,11,27,23,04A,,,2020,11/17/20 15:49,,,
12217801,JD427546,11/10/20 13:00,049XX N MASON AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,FALSE,FALSE,1622,16,45,11,11,,,2020,11/17/20 15:49,,,
12219958,JD429950,11/10/20 22:00,029XX N NEWLAND AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2511,25,36,18,6,,,2020,11/17/20 15:49,,,
12222726,JD432975,11/1/20 12:00,004XX S MICHIGAN AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,COLLEGE / UNIVERSITY - RESIDENCE HALL,FALSE,FALSE,113,1,42,32,11,,,2020,11/17/20 15:49,,,
12221263,JD430504,11/10/20 16:00,024XX W TAYLOR ST,820,THEFT,$500 AND UNDER,AUTO / BOAT / RV DEALERSHIP,FALSE,TRUE,1135,11,28,28,6,,,2020,11/17/20 15:49,,,
12217770,JD427480,11/10/20 16:28,082XX S RHODES AVE,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,631,6,6,44,08A,,,2020,11/17/20 15:49,,,
12219513,JD429424,11/10/20 20:00,026XX W 106TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2211,22,19,72,11,,,2020,11/17/20 15:49,,,
12217434,JD426846,11/10/20 8:01,013XX N KARLOV AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2534,25,26,23,08B,,,2020,11/17/20 15:49,,,
12222439,JD432762,11/7/20 0:00,027XX N MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1931,19,32,7,11,,,2020,11/17/20 15:49,,,
12222564,JD432920,11/10/20 13:00,044XX S KOMENSKY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,815,8,14,57,11,,,2020,11/17/20 15:49,,,
12218216,JD427884,11/10/20 14:15,010XX N ST LOUIS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1121,11,27,23,11,,,2020,11/17/20 15:49,,,
12217465,JD427099,11/10/20 8:00,040XX W MADISON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1115,11,28,26,6,,,2020,11/17/20 15:49,,,
12218869,JD427778,11/10/20 22:31,001XX E 119TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,532,5,9,53,08B,,,2020,11/17/20 15:49,,,
12223166,JD433580,10/10/20 8:00,057XX S GREEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,712,7,16,68,11,,,2020,11/17/20 15:49,,,
12217846,JD427460,11/10/20 16:20,008XX N ORLEANS ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1823,18,27,8,6,,,2020,11/17/20 15:49,,,
12219349,JD428622,11/10/20 23:00,085XX S PRAIRIE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,632,6,6,44,6,,,2020,11/17/20 15:49,,,
12217901,JD427581,11/10/20 5:30,018XX S LAWNDALE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1014,10,24,29,08A,,,2020,11/17/20 15:49,,,
12217211,JD426755,11/10/20 4:20,117XX S LAFAYETTE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,FALSE,FALSE,522,5,34,53,04B,,,2020,11/17/20 15:49,,,
12220089,JD430056,11/10/20 0:00,090XX S ASHLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,TAVERN / LIQUOR STORE,FALSE,FALSE,2221,22,21,73,11,,,2020,11/17/20 15:49,,,
12217608,JD427263,11/10/20 13:00,042XX S VINCENNES AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,214,2,4,38,7,,,2020,11/17/20 15:49,,,
12222912,JD433372,11/10/20 12:50,021XX S HOMAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1024,10,24,30,26,,,2020,11/17/20 15:49,,,
12222847,JD433327,10/24/20 15:00,032XX W 63RD PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,823,8,23,66,26,,,2020,11/17/20 15:49,,,
12222653,JD415999,10/30/20 21:00,014XX W ALTGELD ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1932,19,2,7,6,,,2020,11/17/20 15:49,,,
12218829,JD428601,11/10/20 18:00,047XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,222,2,4,39,6,,,2020,11/17/20 15:49,,,
12218081,JD427728,11/10/20 20:05,014XX W 114TH PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2234,22,34,75,08A,,,2020,11/17/20 15:49,,,
12218357,JD427081,11/10/20 11:00,010XX W 105TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2232,22,34,73,26,,,2020,11/17/20 15:49,,,
12217691,JD427201,11/10/20 13:09,013XX S KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1011,10,24,29,15,,,2020,11/17/20 15:49,,,
12217348,JD426920,11/10/20 8:45,048XX W BERWYN AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1621,16,39,12,5,,,2020,11/17/20 15:49,,,
12217136,JD426709,11/10/20 1:12,038XX W 82ND ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,FALSE,FALSE,834,8,18,70,15,,,2020,11/17/20 15:49,,,
12222877,JD432845,10/2/20 9:40,012XX W WESTGATE TER,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1231,12,28,28,11,,,2020,11/17/20 15:49,,,
12217642,JD427303,11/10/20 14:02,008XX W IRVING PARK RD,560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1915,19,46,3,08A,,,2020,11/17/20 15:49,,,
12222923,JD433281,11/9/20 16:00,079XX S CHRISTIANA AVE,266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,834,8,18,70,2,,,2020,11/17/20 15:49,,,
12218119,JD427805,11/10/20 23:30,043XX W HADDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,1111,11,37,23,14,,,2020,11/17/20 15:49,,,
12217186,JD426750,11/10/20 3:54,009XX E 52ND ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,233,2,5,41,6,,,2020,11/17/20 15:49,,,
12222456,JD432872,11/3/20 14:00,015XX W BIRCHWOOD AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2422,24,49,1,6,,,2020,11/17/20 15:49,,,
12218129,JD427819,11/10/20 22:00,049XX S DR MARTIN LUTHER KING JR DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,223,2,3,38,7,,,2020,11/17/20 15:49,,,
12220686,JD426742,11/10/20 3:45,079XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,624,6,8,44,6,,,2020,11/17/20 15:49,,,
12222930,JD433386,11/2/20 0:01,005XX W 44TH PL,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,925,9,11,61,17,,,2020,11/17/20 15:49,,,
12217511,JD427145,11/10/20 12:21,038XX W ROOSEVELT RD,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,TRUE,FALSE,1011,10,24,29,11,,,2020,11/17/20 15:49,,,
12219613,JD429422,11/10/20 12:00,059XX N KOLMAR AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,1711,17,39,12,10,,,2020,11/17/20 15:49,,,
12217784,JD427455,11/10/20 11:00,043XX W BELLE PLAINE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1722,17,45,16,6,,,2020,11/17/20 15:49,,,
12217911,JD427659,11/10/20 13:00,028XX N PINE GROVE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1934,19,44,6,11,,,2020,11/17/20 15:49,,,
12218255,JD427161,11/10/20 13:00,059XX W MADISON ST,558,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS STOP,FALSE,FALSE,1513,15,29,25,04A,,,2020,11/17/20 15:49,,,
12222484,JD429942,5/9/20 0:01,055XX S MASON AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,811,8,23,56,08B,,,2020,11/17/20 15:49,,,
12222370,JD432756,11/1/20 16:00,023XX W WALTON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1212,12,1,24,11,,,2020,11/17/20 15:49,,,
12217660,JD427204,11/10/20 12:35,006XX E BOWEN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,214,2,4,38,04A,,,2020,11/17/20 15:49,,,
12222807,JD433019,10/24/20 18:50,025XX S HARDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,FALSE,FALSE,1013,10,22,30,14,,,2020,11/17/20 15:49,,,
12218648,JD428446,11/10/20 8:15,105XX S WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,FALSE,FALSE,2211,22,19,72,26,,,2020,11/17/20 15:49,,,
12219803,JD427796,11/10/20 23:21,079XX S WOLCOTT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,611,6,17,71,08A,,,2020,11/17/20 15:49,,,
12219427,JD429271,11/10/20 13:12,021XX N MOBILE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2512,25,36,19,11,,,2020,11/17/20 15:49,,,
12217197,JD426761,11/10/20 4:40,006XX W BARRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1934,19,44,6,14,,,2020,11/17/20 15:49,,,
12217671,JD427343,11/10/20 14:50,047XX N CLARK ST,2820,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1913,19,46,3,08A,,,2020,11/17/20 15:49,,,
12217401,JD426849,11/10/20 0:01,046XX S CICERO AVE,610,BURGLARY,FORCIBLE ENTRY,GAS STATION,FALSE,FALSE,815,8,22,56,5,,,2020,11/17/20 15:49,,,
12217872,JD427579,11/10/20 15:00,052XX S CAMPBELL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,923,9,14,63,11,,,2020,11/17/20 15:49,,,
12218693,JD428305,11/10/20 21:00,108XX S VERNON AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,513,5,9,49,6,,,2020,11/17/20 15:49,,,
12218800,JD428636,11/10/20 18:30,049XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,931,9,20,61,14,,,2020,11/17/20 15:49,,,
12220406,JD430574,11/10/20 14:00,053XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,233,2,5,41,08B,,,2020,11/17/20 15:49,,,
12217936,JD427683,11/10/20 19:30,060XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,311,3,20,40,14,,,2020,11/17/20 15:49,,,
12198265,JD337234,8/18/20 13:45,002XX S CANAL ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,OTHER RAILROAD PROPERTY / TRAIN DEPOT,FALSE,FALSE,121,1,42,28,18,,,2020,11/17/20 15:49,,,
12217822,JD427466,11/10/20 16:20,003XX N CENTRAL AVE,460,BATTERY,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,1523,15,37,25,08B,,,2020,11/17/20 15:49,,,
12218040,JD427712,11/10/20 20:30,0000X S PULASKI RD,320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1122,11,28,26,3,,,2020,11/17/20 15:49,,,
12222616,JD432790,11/1/20 1:40,079XX S STONY ISLAND AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,411,4,8,45,6,,,2020,11/17/20 15:49,,,
12217584,JD427229,11/10/20 12:00,006XX N PULASKI RD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,CTA PARKING LOT / GARAGE / OTHER PROPERTY,TRUE,FALSE,1111,11,37,23,18,,,2020,11/17/20 15:49,,,
12218062,JD427759,11/10/20 21:40,032XX S PAULINA ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,912,9,12,59,08B,,,2020,11/17/20 15:49,,,
12218395,JD427293,11/10/20 14:05,014XX N CALIFORNIA AVE,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,1423,14,1,24,08A,,,2020,11/17/20 15:49,,,
12222894,JD432608,11/9/20 9:48,030XX W ADDISON ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1733,17,33,21,6,,,2020,11/17/20 15:49,,,
12217817,JD427377,11/10/20 14:19,070XX S PAULINA ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,735,7,17,67,6,,,2020,11/17/20 15:49,,,
12219044,JD427461,11/10/20 16:01,069XX S OGLESBY AVE,650,BURGLARY,HOME INVASION,APARTMENT,FALSE,FALSE,331,3,5,43,5,,,2020,11/17/20 15:49,,,
12217989,JD427356,11/10/20 12:00,073XX S SOUTH SHORE DR,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,FALSE,FALSE,334,3,7,43,04B,,,2020,11/17/20 15:49,,,
12218437,JD428199,11/10/20 16:00,021XX W DIVISION ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,1424,14,2,24,11,,,2020,11/17/20 15:49,,,
12217574,JD427147,11/10/20 11:45,112XX S EDBROOKE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,531,5,9,49,08B,,,2020,11/17/20 15:49,,,
12221091,JD427328,11/10/20 14:30,031XX W WASHINGTON BLVD,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,FALSE,1222,12,27,27,04B,,,2020,11/17/20 15:49,,,
12219251,JD429098,11/10/20 12:36,039XX N NARRAGANSETT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1632,16,38,17,08A,,,2020,11/17/20 15:49,,,
12218110,JD426775,11/10/20 5:30,069XX S CLYDE AVE,325,ROBBERY,VEHICULAR HIJACKING,ALLEY,FALSE,FALSE,331,3,5,43,3,,,2020,11/17/20 15:49,,,
12217496,JD427104,11/10/20 11:58,103XX S COMMERCIAL AVE,460,BATTERY,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,431,4,10,51,08B,,,2020,11/17/20 15:49,,,
12217756,JD427415,11/10/20 10:45,016XX W HOWARD ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,FALSE,FALSE,2422,24,49,1,24,,,2020,11/17/20 15:49,,,
12217645,JD427316,11/10/20 12:00,025XX W HOLLYWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2011,20,40,2,11,,,2020,11/17/20 15:49,,,
12223164,JD432552,10/28/20 19:50,103XX S DOTY AVE E,820,THEFT,$500 AND UNDER,GOVERNMENT BUILDING / PROPERTY,FALSE,FALSE,434,4,10,51,6,,,2020,11/17/20 15:49,,,
12217902,JD427588,11/10/20 17:45,002XX S HAMLIN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1122,11,28,27,14,,,2020,11/17/20 15:49,,,
12217871,JD427329,11/10/20 14:15,084XX W LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1614,16,38,76,08B,,,2020,11/17/20 15:49,,,
12217334,JD426929,11/10/20 9:20,012XX E 53RD ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,234,2,4,41,08B,,,2020,11/17/20 15:49,,,
12221054,JD431142,11/10/20 0:00,006XX N LAKE SHORE DR,4230,KIDNAPPING,UNLAWFUL RESTRAINT,HOTEL / MOTEL,FALSE,TRUE,1834,18,42,8,26,,,2020,11/17/20 15:49,,,
12219569,JD429331,11/10/20 16:00,013XX S BLUE ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1232,12,25,28,14,,,2020,11/17/20 15:49,,,
12217444,JD427082,11/10/20 10:49,007XX W WAYMAN ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1214,12,42,28,6,,,2020,11/17/20 15:49,,,
12223033,JD426748,11/10/20 3:59,078XX S LOOMIS BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,612,6,17,71,7,,,2020,11/17/20 15:49,,,
12217791,JD427514,11/10/20 16:32,007XX N LOREL AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,TRUE,FALSE,1524,15,37,25,18,,,2020,11/17/20 15:49,,,
12217602,JD427230,11/10/20 13:15,010XX W 77TH ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,TRUE,612,6,17,71,08B,,,2020,11/17/20 15:49,,,
12222846,JD433373,11/9/20 16:00,007XX W GRAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,FALSE,FALSE,1214,12,27,24,14,,,2020,11/17/20 15:49,,,
12218100,JD427726,11/10/20 17:15,080XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,631,6,8,44,08B,,,2020,11/17/20 15:49,,,
12222895,JD432672,11/6/20 17:30,078XX S HOMAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,835,8,18,70,11,,,2020,11/17/20 15:49,,,
12217476,JD427031,11/10/20 11:00,073XX S EMERALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,732,7,6,68,08B,,,2020,11/17/20 15:49,,,
12222404,JD432713,9/1/20 8:00,052XX N MASON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1622,16,45,11,11,,,2020,11/17/20 15:49,,,
12222501,JD432882,11/3/20 19:35,054XX S ELLIS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,233,2,5,41,26,,,2020,11/17/20 15:49,,,
12218235,JD427887,11/10/20 13:00,005XX N ADA ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,1215,12,1,24,7,,,2020,11/17/20 15:49,,,
12218143,JD427790,11/10/20 21:35,023XX N KEYSTONE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,2525,25,35,20,15,,,2020,11/17/20 15:49,,,
12223206,JD433660,11/9/20 12:00,078XX S MERRILL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,414,4,8,43,11,,,2020,11/17/20 15:49,,,
12219937,JD427121,11/10/20 12:05,025XX W DIVISION ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1423,14,26,24,04A,,,2020,11/17/20 15:49,,,
12218360,JD428094,11/10/20 18:00,028XX W 22ND PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1033,10,12,30,7,,,2020,11/17/20 15:49,,,
12219459,JD428237,11/10/20 22:00,043XX S DEARBORN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,215,2,3,38,26,,,2020,11/17/20 15:49,,,
12222870,JD432582,10/7/20 10:57,029XX S FEDERAL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),FALSE,FALSE,133,1,3,35,11,,,2020,11/17/20 15:49,,,
12217783,JD427357,11/10/20 15:00,031XX W 65TH ST,031A,ROBBERY,ARMED - HANDGUN,ALLEY,FALSE,FALSE,823,8,17,66,3,,,2020,11/17/20 15:49,,,
12217946,JD427583,11/10/20 7:30,100XX S LUELLA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,431,4,7,51,5,,,2020,11/17/20 15:49,,,
12218051,JD427761,11/10/20 17:00,002XX W 75TH ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,623,6,6,69,6,,,2020,11/17/20 15:49,,,
12222928,JD433396,11/10/20 16:01,070XX S PRINCETON AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,FALSE,FALSE,731,7,6,69,17,,,2020,11/17/20 15:49,,,
12217463,JD427004,11/10/20 10:23,033XX W MONTROSE AVE,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,1724,17,33,16,6,,,2020,11/17/20 15:49,,,
12218725,JD428426,11/10/20 20:29,057XX W HURON ST,1564,SEX OFFENSE,CRIMINAL TRANSMISSION OF HIV,APARTMENT,FALSE,FALSE,1511,15,29,25,17,,,2020,11/17/20 15:49,,,
12217201,JD426758,11/10/20 4:43,103XX S TORRENCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,434,4,7,51,7,,,2020,11/17/20 15:49,,,
12220476,JD429893,11/10/20 10:00,032XX W WASHINGTON BLVD,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1123,11,28,27,6,,,2020,11/17/20 15:49,,,
12218091,JD427755,11/10/20 16:34,035XX W CHICAGO AVE,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,TRUE,FALSE,1121,11,27,23,08B,,,2020,11/17/20 15:49,,,
12217883,JD427429,11/10/20 16:00,079XX S MICHIGAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,623,6,6,44,08B,,,2020,11/17/20 15:49,,,
12217121,JD426683,11/10/20 0:10,070XX N CLARK ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,TRUE,FALSE,2424,24,49,1,18,,,2020,11/17/20 15:49,,,
12222625,JD432936,7/20/20 12:00,044XX N SHERIDAN RD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,FALSE,FALSE,1914,19,46,3,11,,,2020,11/17/20 15:49,,,
12217375,JD426967,11/10/20 9:45,009XX E 84TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,632,6,8,44,08A,,,2020,11/17/20 15:49,,,
12218915,JD428407,11/10/20 4:00,043XX W WASHINGTON BLVD,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,FALSE,FALSE,1114,11,28,26,04B,,,2020,11/17/20 15:49,,,
12218215,JD427233,11/10/20 13:50,037XX S INDIANA AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,212,2,3,35,08B,,,2020,11/17/20 15:49,,,
12217841,JD427445,11/10/20 16:13,050XX S ASHLAND AVE,560,ASSAULT,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,931,9,20,61,08A,,,2020,11/17/20 15:49,,,
12218280,JD427895,11/10/20 18:30,068XX S NORMAL BLVD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,722,7,6,68,08B,,,2020,11/17/20 15:49,,,
12217402,JD427023,11/10/20 10:30,088XX S ADA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2222,22,21,71,08B,,,2020,11/17/20 15:49,,,
12218583,JD428392,11/10/20 13:00,075XX S WABASH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,623,6,6,69,11,,,2020,11/17/20 15:49,,,
12217959,JD427684,11/10/20 19:47,013XX S SPRINGFIELD AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,FALSE,FALSE,1011,10,24,29,15,,,2020,11/17/20 15:49,,,
12217802,JD427548,11/10/20 14:51,010XX N RUSH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1824,18,42,8,6,,,2020,11/17/20 15:49,,,
12217513,JD426945,11/10/20 9:50,076XX S EAST END AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,414,4,8,43,08B,,,2020,11/17/20 15:49,,,
12217682,JD427048,11/10/20 9:40,002XX W 87TH ST,810,THEFT,OVER $500,SMALL RETAIL STORE,TRUE,FALSE,622,6,21,44,6,,,2020,11/17/20 15:49,,,
12218468,JD427505,11/10/20 7:15,014XX W ADDISON ST,610,BURGLARY,FORCIBLE ENTRY,ALLEY,FALSE,FALSE,1922,19,44,6,5,,,2020,11/17/20 15:49,,,
12217719,JD427405,11/10/20 9:00,021XX W 67TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,FALSE,FALSE,726,7,16,67,14,,,2020,11/17/20 15:49,,,
12222886,JD432724,11/8/20 0:00,008XX W CORNELIA AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1924,19,44,6,6,,,2020,11/17/20 15:49,,,
12217654,JD427258,11/10/20 13:45,030XX E 83RD ST,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,424,4,7,46,08A,,,2020,11/17/20 15:49,,,
12217429,JD427035,11/10/20 10:00,080XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,TRUE,631,6,6,44,14,,,2020,11/17/20 15:49,,,
12222440,JD432833,11/9/20 0:00,003XX N GREEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1214,12,27,28,7,,,2020,11/17/20 15:49,,,
